,Name,Pass_pattern,n_passes,Count
378,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,7,1
379,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_x_cue_type_interaction,5,1
380,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,6,1
381,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction,7,1
382,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,8,1
383,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction;control_difference_between_trials_2_and_3_of_extinction,8,1
384,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction,8,1
385,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction;control_difference_between_trials_2_and_3_of_extinction,10,1
386,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;control_difference_between_trials_2_and_3_of_extinction,8,1
387,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;PTSD_difference_between_trials_1_and_2_of_extinction,9,1
388,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,8,1
389,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction;control_difference_between_trials_2_and_3_of_extinction,9,1
390,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,8,1
391,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;control_difference_between_trials_2_and_3_of_extinction,7,1
392,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,9,1
393,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,9,1
394,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,8,1
395,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;group_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,7,1
396,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,8,1
397,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction;control_difference_between_trials_2_and_3_of_extinction,11,1
398,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction;control_difference_between_trials_2_and_3_of_extinction,10,1
399,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,7,1
400,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,8,1
401,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,8,1
402,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,9,1
403,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,7,1
404,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,7,1
405,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction;control_difference_between_trials_2_and_3_of_extinction,10,1
406,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,8,1
407,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,8,1
408,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect,8,1
409,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction,10,1
410,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,11,1
411,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction;control_difference_between_trials_2_and_3_of_extinction,12,1
412,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;PTSD_difference_between_trials_1_and_2_of_extinction;control_difference_between_trials_2_and_3_of_extinction,10,1
413,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction;control_difference_between_trials_2_and_3_of_extinction,10,1
414,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction,9,1
415,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,9,1
416,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction;control_difference_between_trials_2_and_3_of_extinction,10,1
417,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction,9,1
418,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect,8,1
419,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;control_difference_between_trials_2_and_3_of_extinction,9,1
420,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,9,1
421,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,10,1
422,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction,9,1
423,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,10,1
424,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,9,1
425,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,9,1
426,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,11,1
427,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction;control_difference_between_trials_2_and_3_of_extinction,12,1
428,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction;control_difference_between_trials_2_and_3_of_extinction,12,1
429,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,9,1
430,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction,10,1
431,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction;control_difference_between_trials_2_and_3_of_extinction,11,1
432,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,10,1
433,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect,6,1
434,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction,7,1
435,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,9,1
436,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction;control_difference_between_trials_2_and_3_of_extinction,11,1
437,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,8,1
438,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;PTSD_difference_between_trials_1_and_2_of_extinction,7,1
439,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect,6,1
440,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,8,1
441,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,9,1
442,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,7,1
443,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,8,1
444,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_cue_type_main_effect,8,1
445,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect,8,1
446,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,8,1
447,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,10,1
448,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction;control_difference_between_trials_2_and_3_of_extinction,10,1
449,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,8,1
450,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,9,1
451,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,8,1
452,zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,6,1
